source,source_id,name_vi,name_en,category,nang_luong_kcal,chat_dam_g,chat_beo_g,chat_bot_duong_g,vitamin_a_mcg,beta_carotene_mcg,vitamin_c_mg,calcium_mg,iron_mg,zinc_mg,sodium_mg,cholesterol_mg,magnesium_mg,transfat_mg,canonical_name_en,alias_vi,source_priority,match_type,confidence_score,canonical_key,is_estimated
NIN,HAN-121064,Cơm bụi,Low-price rice,"Cơm, cháo, xôi",770.9,40.2,23.7,99.3,13.8,0.0,0.0,141.7,3.9,4.1,348.3,54.3,44.2,0.0,Low-price rice,Cơm bụi,1,canonical_nin,1.0,low-price rice,False
NIN,HAN-123007,"Cơm bình dân (cá, thịt, tôm, đậu)","Set meal (scad fish, pork belly, shrimp and tofu)","Cơm, cháo, xôi",845.5,40.8,30.1,102.8,115.2,0.0,0.0,189.0,7.3,3.9,1253.4,29.6,116.2,0.0,"Set meal (scad fish, pork belly, shrimp and tofu)","Cơm bình dân (cá, thịt, tôm, đậu)",1,canonical_nin,1.0,"set meal (scad fish, pork belly, shrimp and tofu)",False
NIN,HAN-123005,"Cơm bình dân (thịt gà, tôm, thịt lợn ba chỉ)","Set meal (chicken, shrimp and pork belly)","Cơm, cháo, xôi",558.9,25.1,13.7,83.8,116.2,0.0,0.0,141.1,4.1,3.2,1271.5,15.0,41.9,0.0,"Set meal (chicken, shrimp and pork belly)","Cơm bình dân (thịt gà, tôm, thịt lợn ba chỉ)",1,canonical_nin,1.0,"set meal (chicken, shrimp and pork belly)",False
NIN,HAN-123004,"Cơm bình dân (cá nục, thịt ba chỉ)",Set meal (scad fish and pork belly),"Cơm, cháo, xôi",637.8,22.0,15.5,102.8,156.2,0.0,0.0,171.4,8.5,3.6,602.7,29.6,93.4,0.0,Set meal (scad fish and pork belly),"Cơm bình dân (cá nục, thịt ba chỉ)",1,canonical_nin,1.0,set meal (scad fish and pork belly),False
NIN,HAN-113107,Trứng chén nướng,Grilled eggs,Các món khác,154.9,6.0,13.8,1.7,168.0,0.0,0.0,30.0,1.2,0.6,98.3,233.5,8.5,0.0,Grilled eggs,Trứng chén nướng,1,canonical_nin,1.0,grilled eggs,False
NIN,HAN-112007,"Set cánh, đùi gà tẩm bột chiên",Set of deep fried chicken wings and drumsticks,Các món khác,685.9,21.1,43.1,53.4,11.2,0.0,0.0,51.6,2.3,1.4,90.2,89.0,42.4,0.0,Set of deep fried chicken wings and drumsticks,"Set cánh, đùi gà tẩm bột chiên",1,canonical_nin,1.0,set of deep fried chicken wings and drumsticks,False
NIN,HAN-112026,Set cánh - đùi gà chiên mắm,Set of fish sauce glazed chicken wings and drumsticks,Các món khác,694.4,35.9,52.5,19.7,47.3,0.0,0.0,100.9,4.5,3.0,174.6,135.0,63.5,0.0,Set of fish sauce glazed chicken wings and drumsticks,Set cánh - đùi gà chiên mắm,1,canonical_nin,1.0,set of fish sauce glazed chicken wings and drumsticks,False
NIN,HAN-112005,Phô mai chiên (2 viên),Deep fried cheesecake (2 pieces),Các món khác,210.0,6.2,15.7,11.0,51.3,0.0,0.0,141.2,0.6,1.9,112.4,18.9,31.0,0.0,Deep fried cheesecake (2 pieces),Phô mai chiên (2 viên),1,canonical_nin,1.0,deep fried cheesecake (2 pieces),False
NIN,HAN-111021,Nộm bò khô,Salad with dried beef and green papaya,Các món khác,416.5,32.8,20.4,25.3,60.2,0.0,0.0,234.5,5.3,1.5,1926.6,71.7,161.1,0.0,Salad with dried beef and green papaya,Nộm bò khô,1,canonical_nin,1.0,salad with dried beef and green papaya,False
NIN,HAN-112043,Nem nướng cuốn,Vietnamese grilled pork sausage rolls,Các món khác,641.2,26.2,12.5,106.0,184.5,0.0,0.0,155.1,3.5,2.9,888.5,17.2,63.3,0.0,Vietnamese grilled pork sausage rolls,Nem nướng cuốn,1,canonical_nin,1.0,vietnamese grilled pork sausage rolls,False
NIN,HAN-111032,Cốm làng vòng,Vong village green rice,Các món khác,2992.0,61.0,8.0,669.0,0.0,0.0,0.0,240.0,10.0,0.0,0.0,0.0,0.0,0.0,Vong village green rice,Cốm làng vòng,1,canonical_nin,1.0,vong village green rice,False
NIN,HAN-112052,Chả rươi,Sandworm omelet,Các món khác,423.1,49.4,16.1,20.2,148.8,0.0,0.0,208.2,5.4,5.1,2066.9,97.0,76.3,0.0,Sandworm omelet,Chả rươi,1,canonical_nin,1.0,sandworm omelet,False
NIN,HAN-111017,Chả cá lã vọng,Rice vermicelli with fried fish-paste (La Vong style),Các món khác,666.1,39.9,17.5,87.3,151.7,0.0,0.0,499.2,3.1,1.7,1771.0,65.0,233.9,0.0,Rice vermicelli with fried fish-paste (La Vong style),Chả cá lã vọng,1,canonical_nin,1.0,rice vermicelli with fried fish-paste (la vong style),False
NIN,HAN-113069,Cánh gà tẩm bột chiên,Deep fried chicken wings,Các món khác,335.8,14.4,27.7,7.2,9.9,0.0,0.0,17.7,1.0,0.8,93.4,6.6,11.0,0.0,Deep fried chicken wings,Cánh gà tẩm bột chiên,1,canonical_nin,1.0,deep fried chicken wings,False
NIN,HAN-112030,Cánh gà nướng (5 cái),BBQ chicken wings (5 pieces),Các món khác,731.1,82.2,39.8,11.1,56.8,0.0,0.0,124.1,5.6,6.2,511.6,187.0,35.8,0.0,BBQ chicken wings (5 pieces),Cánh gà nướng (5 cái),1,canonical_nin,1.0,bbq chicken wings (5 pieces),False
NIN,HAN-113040,Tào phớ thập cẩm,Tofu with tapioca pearls,"Chè, các loại giải khát",356.3,13.2,2.1,71.2,0.0,0.0,0.0,527.3,2.9,0.5,166.1,0.0,234.1,0.0,Tofu with tapioca pearls,Tào phớ thập cẩm,1,canonical_nin,1.0,tofu with tapioca pearls,False
NIN,HAN-112042,Sữa tươi trân châu,Bubble milk,"Chè, các loại giải khát",424.5,9.2,9.9,74.7,116.6,0.0,0.0,281.8,1.0,0.9,855.0,94.5,36.0,0.0,Bubble milk,Sữa tươi trân châu,1,canonical_nin,1.0,bubble milk,False
NIN,HAN-112040,Sữa chua đậu xanh rau má,Mungbean-greenwort yogurt smoothie,"Chè, các loại giải khát",291.1,14.2,6.2,44.6,143.0,0.0,0.0,482.8,4.7,1.3,80.8,20.3,111.0,0.0,Mungbean-greenwort yogurt smoothie,Sữa chua đậu xanh rau má,1,canonical_nin,1.0,mungbean-greenwort yogurt smoothie,False
NIN,HAN-112039,Sữa chua trân châu,Yogurt with tapioca pearls,"Chè, các loại giải khát",271.4,6.7,7.6,44.1,52.6,0.0,0.0,276.4,1.6,1.1,95.9,25.9,23.1,0.0,Yogurt with tapioca pearls,Sữa chua trân châu,1,canonical_nin,1.0,yogurt with tapioca pearls,False
NIN,HAN-113031,Sữa chua thạch lá nếp,Yogurt with pandan leaf jelly,"Chè, các loại giải khát",395.8,8.6,6.8,74.9,60.7,0.0,0.0,351.9,2.3,1.8,98.4,23.2,103.2,0.0,Yogurt with pandan leaf jelly,Sữa chua thạch lá nếp,1,canonical_nin,1.0,yogurt with pandan leaf jelly,False
NIN,HAN-112046,"Sữa chua nếp cẩm, mít, caramen",Black sticky rice yogurt with jackfruit and caramel,"Chè, các loại giải khát",566.3,12.3,8.7,109.7,30.3,0.0,0.0,246.2,4.0,1.1,49.6,12.3,32.8,0.0,Black sticky rice yogurt with jackfruit and caramel,"Sữa chua nếp cẩm, mít, caramen",1,canonical_nin,1.0,black sticky rice yogurt with jackfruit and caramel,False
NIN,HAN-112041,Sữa chua nếp cẩm,Black sticky rice yogurt,"Chè, các loại giải khát",437.4,11.2,8.8,78.3,52.6,0.0,0.0,296.2,3.2,1.1,101.0,25.9,25.3,0.0,Black sticky rice yogurt,Sữa chua nếp cẩm,1,canonical_nin,1.0,black sticky rice yogurt,False
NIN,HAN-112044,Nha đam trộn mít caramen,Caramel with aloe vera and jackfruit,"Chè, các loại giải khát",401.1,8.3,5.8,79.0,18.0,0.0,0.0,277.6,3.1,1.5,37.5,6.1,97.9,0.0,Caramel with aloe vera and jackfruit,Nha đam trộn mít caramen,1,canonical_nin,1.0,caramel with aloe vera and jackfruit,False
NIN,HAN-113025,Hoa quả dầm,Mixed fresh fruit,"Chè, các loại giải khát",233.2,3.6,3.4,47.1,54.6,0.0,0.0,158.8,2.7,0.8,27.5,3.4,47.2,0.0,Mixed fresh fruit,Hoa quả dầm,1,canonical_nin,1.0,mixed fresh fruit,False
NIN,HAN-113097,Chè thập cẩm (không có xôi),Almond panna cotta dessert soup,"Chè, các loại giải khát",287.1,4.8,0.5,65.9,0.3,0.0,0.0,79.7,2.6,0.6,4.8,0.0,63.4,0.0,Almond panna cotta dessert soup,Chè thập cẩm (không có xôi),1,canonical_nin,1.0,almond panna cotta dessert soup,False
NIN,HAN-113054,Chè thập cẩm (có xôi),Mixed bean dessert soup,"Chè, các loại giải khát",458.7,4.6,2.7,103.9,1.8,0.0,0.0,302.8,3.7,0.6,28.3,0.0,65.4,0.0,Mixed bean dessert soup,Chè thập cẩm (có xôi),1,canonical_nin,1.0,mixed bean dessert soup,False
NIN,HAN-111036,Chè khúc bạch,Almond panna cotta dessert soup,"Chè, các loại giải khát",145.5,3.4,2.1,28.2,0.0,0.0,0.0,130.6,1.4,0.9,11.9,0.0,99.2,0.0,Almond panna cotta dessert soup,Chè khúc bạch,1,canonical_nin,1.0,almond panna cotta dessert soup,False
NIN,HAN-113055,Chè kem dừa,Coconut ice cream dessert soup,"Chè, các loại giải khát",385.5,5.5,10.8,66.5,57.6,0.0,0.0,258.9,4.7,1.0,53.8,0.0,70.5,0.0,Coconut ice cream dessert soup,Chè kem dừa,1,canonical_nin,1.0,coconut ice cream dessert soup,False
NIN,HAN-112058,Caramen thập cẩm (không xôi),Caramel mixed with tapioca pearls,"Chè, các loại giải khát",299.2,5.6,4.6,58.8,0.0,0.0,0.0,292.4,2.3,0.7,20.9,0.0,42.2,0.0,Caramel mixed with tapioca pearls,Caramen thập cẩm (không xôi),1,canonical_nin,1.0,caramel mixed with tapioca pearls,False
NIN,HAN-111009,Caramen thập cẩm (có xôi),"Caramel mixed with black sticky rice, tapioca pearls and fruit","Chè, các loại giải khát",522.9,12.6,7.2,102.0,12.7,0.0,0.0,243.2,5.0,0.9,15.3,0.0,30.8,0.0,"Caramel mixed with black sticky rice, tapioca pearls and fruit",Caramen thập cẩm (có xôi),1,canonical_nin,1.0,"caramel mixed with black sticky rice, tapioca pearls and fruit",False
NIN,HAN-112045,Caramen matcha trộn,Caramel mixed with match jelly,"Chè, các loại giải khát",390.2,8.3,5.8,76.2,13.3,0.0,0.0,281.3,3.1,1.3,37.9,6.1,94.5,0.0,Caramel mixed with match jelly,Caramen matcha trộn,1,canonical_nin,1.0,caramel mixed with match jelly,False
NIN,HAN-112059,Caramen hoa quả tươi,Caramel with mixed fruit,"Chè, các loại giải khát",251.5,5.8,6.9,41.5,22.6,0.0,0.0,233.4,2.5,1.1,26.6,0.0,36.9,0.0,Caramel with mixed fruit,Caramen hoa quả tươi,1,canonical_nin,1.0,caramel with mixed fruit,False
NIN,HAN-111007,Caramen,Caramel,"Chè, các loại giải khát",111.9,5.2,4.1,13.5,0.0,0.0,0.0,83.5,0.9,0.5,0.0,0.0,0.0,0.0,Caramel,Caramen,1,canonical_nin,1.0,caramel,False
NIN,HAN-113060,Cà phê trứng,Egg coffee,"Chè, các loại giải khát",228.8,8.7,17.7,8.7,544.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egg coffee,Cà phê trứng,1,canonical_nin,1.0,egg coffee,False
NIN,HAN-112036,Pizza thịt xông khói (cỡ L),Bacon pizza (L size),Các loại bánh,2027.2,100.8,82.4,220.6,399.3,0.0,0.0,1187.5,10.2,11.5,1072.4,209.3,550.6,0.0,Bacon pizza (L size),Pizza thịt xông khói (cỡ L),1,canonical_nin,1.0,bacon pizza (l size),False
NIN,HAN-112034,Pizza thập cẩm (cỡ L),Mixed pizza (L size),Các loại bánh,1890.9,98.5,68.5,220.1,440.1,0.0,0.0,1180.1,9.6,15.0,1080.5,197.4,552.6,0.0,Mixed pizza (L size),Pizza thập cẩm (cỡ L),1,canonical_nin,1.0,mixed pizza (l size),False
NIN,HAN-113100,Pizza hải sản (cỡ M),Seafood pizza (M size),Các loại bánh,935.9,51.9,30.1,114.4,280.7,0.0,0.0,796.8,6.3,7.0,959.9,210.3,304.8,0.0,Seafood pizza (M size),Pizza hải sản (cỡ M),1,canonical_nin,1.0,seafood pizza (m size),False
NIN,HAN-112033,Pizza hải sản (cỡ L),Seafood pizza (L size),Các loại bánh,1751.7,113.2,47.6,217.6,432.3,0.0,0.0,1246.4,13.8,14.0,1285.7,657.8,629.6,0.0,Seafood pizza (L size),Pizza hải sản (cỡ L),1,canonical_nin,1.0,seafood pizza (l size),False
NIN,HAN-113102,Pizza gà phô mai (cỡ S),Cheesy Chicken Pizza (S size),Các loại bánh,638.1,28.0,28.5,67.4,155.0,0.0,0.0,374.2,3.9,4.0,340.4,65.3,176.7,0.0,Cheesy Chicken Pizza (S size),Pizza gà phô mai (cỡ S),1,canonical_nin,1.0,cheesy chicken pizza (s size),False
NIN,HAN-112035,Pizza gà nướng nấm (cỡ L),BBQ chicken mushroom pizza (L size),Các loại bánh,1728.6,85.8,56.2,219.9,635.7,0.0,0.0,1166.3,9.3,13.0,1147.5,205.5,574.2,0.0,BBQ chicken mushroom pizza (L size),Pizza gà nướng nấm (cỡ L),1,canonical_nin,1.0,bbq chicken mushroom pizza (l size),False
NIN,HAN-113101,Pizza bò (cỡ M),Premium beed pizza (M size),Các loại bánh,1111.9,51.0,45.1,125.5,276.7,0.0,0.0,752.2,7.6,8.0,845.0,123.0,319.5,0.0,Premium beed pizza (M size),Pizza bò (cỡ M),1,canonical_nin,1.0,premium beed pizza (m size),False
NIN,HAN-113073,Hamburger lợn,Pork hamburger,Các loại bánh,282.5,18.4,9.9,30.1,43.2,0.0,0.0,210.9,2.5,2.0,387.2,15.8,18.0,0.0,Pork hamburger,Hamburger lợn,1,canonical_nin,1.0,pork hamburger,False
NIN,HAN-113071,Hamburger Gà,Chicken Humburger,Các loại bánh,451.7,29.3,19.6,39.4,70.6,0.0,0.0,242.6,3.6,2.1,434.9,15.8,34.3,0.0,Chicken Humburger,Hamburger Gà,1,canonical_nin,1.0,chicken humburger,False
NIN,HAN-113072,Hamburger Bò,Beef Hamburger,Các loại bánh,308.9,18.0,11.5,33.2,77.2,0.0,0.0,230.9,4.1,1.2,418.9,15.8,26.2,0.0,Beef Hamburger,Hamburger Bò,1,canonical_nin,1.0,beef hamburger,False
NIN,HAN-112009,Burger Tôm,Shrimp burger,Các loại bánh,537.4,20.8,28.1,50.2,23.4,0.0,0.0,157.5,4.0,1.8,421.0,109.0,89.4,0.0,Shrimp burger,Burger Tôm,1,canonical_nin,1.0,shrimp burger,False
NIN,HAN-112006,Burger gà,Chicken Burger,Các loại bánh,490.5,19.4,27.3,41.8,18.5,0.0,0.0,118.5,3.3,1.8,444.8,0.0,26.4,0.0,Chicken Burger,Burger gà,1,canonical_nin,1.0,chicken burger,False
NIN,HAN-112008,Burger cá,Fish Burger,Các loại bánh,305.7,22.1,7.1,38.4,12.9,0.0,0.0,141.0,3.8,0.7,427.5,0.0,25.6,0.0,Fish Burger,Burger cá,1,canonical_nin,1.0,fish burger,False
NIN,HAN-112054,Bánh gà Hồng Mai,Hong Mai Chicken nugget,Các loại bánh,1603.0,81.5,129.0,29.0,53.5,0.0,0.0,91.4,6.1,7.9,236.0,189.0,48.2,0.0,Hong Mai Chicken nugget,Bánh gà Hồng Mai,1,canonical_nin,1.0,hong mai chicken nugget,False
NIN,HAN-113098,Bánh trôi tàu,Glutinous rice balls filled with mung bean patse and black sesame patse in syrup,Các loại bánh,393.2,10.8,15.2,53.5,0.4,0.0,0.0,161.3,2.4,1.3,14.0,0.0,77.0,0.0,Glutinous rice balls filled with mung bean patse and black sesame patse in syrup,Bánh trôi tàu,1,canonical_nin,1.0,glutinous rice balls filled with mung bean patse and black sesame patse in syrup,False
NIN,HAN-111024,Bánh tôm Hồ Tây,Ho Tay crispy prawn fritters,Các loại bánh,479.8,17.9,16.6,64.8,130.2,0.0,0.0,122.0,3.4,2.8,84.1,64.6,186.7,0.0,Ho Tay crispy prawn fritters,Bánh tôm Hồ Tây,1,canonical_nin,1.0,ho tay crispy prawn fritters,False
NIN,HAN-113075,Bánh cuốn Thanh Trì,Rice pancake rolled with pork (Thanh Tri style),Các loại bánh,518.5,31.6,17.9,57.7,29.8,0.0,0.0,109.5,6.4,3.8,17.3,0.0,42.7,0.0,Rice pancake rolled with pork (Thanh Tri style),Bánh cuốn Thanh Trì,1,canonical_nin,1.0,rice pancake rolled with pork (thanh tri style),False
NIN,HAN-113027,Bánh mỳ Pate thập cẩm,Banh my with Pate and mixed,Các loại bánh,662.1,26.2,42.5,43.6,601.3,0.0,0.0,51.6,4.2,2.5,458.8,71.5,64.3,0.0,Banh my with Pate and mixed,Bánh mỳ Pate thập cẩm,1,canonical_nin,1.0,banh my with pate and mixed,False
NIN,HAN-111016,Bánh mỳ pa tê trứng,Banh my with Pate and fried egg,Các loại bánh,426.5,23.5,18.4,41.7,513.7,0.0,0.0,52.1,3.5,0.2,235.0,56.9,52.3,0.0,Banh my with Pate and fried egg,Bánh mỳ pa tê trứng,1,canonical_nin,1.0,banh my with pate and fried egg,False
NIN,HAN-112010,Bánh mỳ chảo lợn,Banh my with pork served in frying pan,Các loại bánh,726.2,35.7,39.7,56.5,629.1,0.0,0.0,84.9,6.5,1.5,415.4,130.3,79.5,0.0,Banh my with pork served in frying pan,Bánh mỳ chảo lợn,1,canonical_nin,1.0,banh my with pork served in frying pan,False
NIN,HAN-112011,Bánh mỳ chảo bò,Banh my with beef served in frying pan,Các loại bánh,686.5,37.4,34.9,55.7,615.4,0.0,0.0,87.8,8.0,2.3,693.1,125.5,97.1,0.0,Banh my with beef served in frying pan,Bánh mỳ chảo bò,1,canonical_nin,1.0,banh my with beef served in frying pan,False
NIN,HAN-111004,Bánh mỳ bít tết,Banh my with steak,Các loại bánh,920.0,44.5,34.0,109.0,649.3,0.0,0.0,135.7,10.8,2.8,3308.3,296.6,143.4,0.0,Banh my with steak,Bánh mỳ bít tết,1,canonical_nin,1.0,banh my with steak,False
NIN,HAN-111031,Bánh mì chảo,Banh my with bacon and sausage served in frying pan,Các loại bánh,708.4,38.3,26.9,78.4,1136.6,0.0,0.0,81.6,6.5,3.5,634.2,113.1,41.0,0.0,Banh my with bacon and sausage served in frying pan,Bánh mì chảo,1,canonical_nin,1.0,banh my with bacon and sausage served in frying pan,False
NIN,HAN-112024,Xôi xíu,Sticky rice with Char siu,"Cơm, cháo, xôi",1022.0,36.7,46.4,114.4,560.1,0.0,0.0,104.9,7.3,6.0,462.3,534.3,137.2,0.0,Sticky rice with Char siu,Xôi xíu,1,canonical_nin,1.0,sticky rice with char siu,False
NIN,HAN-113059,Xôi xéo thịt,Sticky rice with braised pork belly and mung bean paste,"Cơm, cháo, xôi",676.1,23.2,14.8,112.6,7.3,0.0,0.0,56.1,3.6,4.1,608.2,31.8,92.4,0.0,Sticky rice with braised pork belly and mung bean paste,Xôi xéo thịt,1,canonical_nin,1.0,sticky rice with braised pork belly and mung bean paste,False
NIN,HAN-112049,Xôi thập cẩm,Sticky rice with mixed meat and vegetables,"Cơm, cháo, xôi",1227.1,56.9,50.8,135.5,876.9,0.0,0.0,143.0,15.3,7.4,144.9,177.1,161.4,0.0,Sticky rice with mixed meat and vegetables,Xôi thập cẩm,1,canonical_nin,1.0,sticky rice with mixed meat and vegetables,False
