alias_id,canonical_key,canonical_name_en,alias_text,alias_lang,alias_type,is_preferred,source,source_priority
ALIAS-000259,stir-fried chinese mustard greens,Stir-fried Chinese mustard greens,Rau cải ngọt xào,vi,display,True,NIN,1
ALIAS-000260,stir-fried bok choy with mushrooms,Stir-fried bok choy with mushrooms,Rau cải chíp xào nấm,vi,display,True,NIN,1
ALIAS-000261,stir-fried cabbage,Stir-fried cabbage,Rau cải bắp xào,vi,display,True,NIN,1
ALIAS-000262,stir-fried pumpkin leaves with garlic,Stir-fried pumpkin leaves with garlic,Rau bí xào tỏi,vi,display,True,NIN,1
ALIAS-000263,stir-fried red chili peppers,Stir-fried red chili peppers,Ớt đỏ xào,vi,display,True,NIN,1
ALIAS-000264,stir-fried chayote shoots,Stir-fried chayote shoots,Ngọn su su xào,vi,display,True,NIN,1
ALIAS-000265,stir-fried bitter melon with eggs,Stir-fried bitter melon with eggs,Mướp đắng xào trứng,vi,display,True,NIN,1
ALIAS-000266,stir-fried squid with mixed vegetables,Stir-fried squid with mixed vegetables,Mực xào thập cẩm,vi,display,True,NIN,1
ALIAS-000267,stir-fried squid with pineapple,Stir-fried squid with pineapple,Mực xào dứa,vi,display,True,NIN,1
ALIAS-000268,stir-fried squid with pickled mustard greens,Stir-fried squid with pickled mustard greens,Mực xào dưa,vi,display,True,NIN,1
ALIAS-000269,stir-fried eel with lemongrass and chili,Stir-fried eel with lemongrass and chili,Lươn xào sả ớt,vi,display,True,NIN,1
ALIAS-000270,stir-fried pork intestines with pickled mustard greens,Stir-fried pork intestines with pickled mustard greens,Lòng xào dưa,vi,display,True,NIN,1
ALIAS-000271,stir-fried chicken intestines with loofah and bean sprouts,Stir-fried chicken intestines with loofah and bean sprouts,"Lòng gà xào mướp, giá",vi,display,True,NIN,1
ALIAS-000272,stir-fried potato,Stir-fried potato,Khoai tây xào,vi,display,True,NIN,1
ALIAS-000273,stir-fried liver with bean sprouts,Stir-fried liver with bean sprouts,Gan xào giá,vi,display,True,NIN,1
ALIAS-000274,frog stir-fried with bamboo shoots,Frog stir-fried with bamboo shoots,Ếch xào măng,vi,display,True,NIN,1
ALIAS-000275,stir-fried green beans,Stir-fried green beans,Đậu cove xào,vi,display,True,NIN,1
ALIAS-000276,stir-fried radish with eggs,Stir-fried radish with eggs,Củ cải xào trứng,vi,display,True,NIN,1
ALIAS-000277,stir-fried radish,Stir-fried radish,Củ cải xào,vi,display,True,NIN,1
ALIAS-000278,stir-fried winter melon,Stir-fried winter melon,Bí xanh xào,vi,display,True,NIN,1
ALIAS-000279,stir-fried pumpkin,Stir-fried pumpkin,Bí đỏ xào,vi,display,True,NIN,1
ALIAS-000280,veal stir-fried with lemongrass and chili,Veal stir-fried with lemongrass and chili,Bê xào sả ớt,vi,display,True,NIN,1
ALIAS-000281,stir-fried duck,Stir-fried duck,Vịt rang,vi,display,True,NIN,1
ALIAS-000282,stir-fried freshwater shrimp,Stir-fried freshwater shrimp,Tôm đồng rang,vi,display,True,NIN,1
ALIAS-000283,stir-fried sea shrimp,Stir-fried sea shrimp,Tôm biển rang,vi,display,True,NIN,1
ALIAS-000284,crispy caramelized pork belly,Crispy caramelized pork belly,Thịt lợn ba chỉ rang cháy cạnh,vi,display,True,NIN,1
ALIAS-000285,stir-fried silkworm pupae with kaffir lime leaves,Stir-fried silkworm pupae with kaffir lime leaves,Nhộng rang lá chanh,vi,display,True,NIN,1
ALIAS-000286,stir-fried freshwater crab,Stir-fried freshwater crab,Cua đồng rang,vi,display,True,NIN,1
ALIAS-000287,fried omelette with pork,Fried omelette with pork,Trứng đúc thịt rán,vi,display,True,NIN,1
ALIAS-000288,battered fried loach fish,Battered fried loach fish,Trạch tẩm bột chiên,vi,display,True,NIN,1
ALIAS-000289,shrimp in tomato sauce,Shrimp in tomato sauce,Tôm sốt cà chua,vi,display,True,NIN,1
ALIAS-000290,battered fried shrimp,Battered fried shrimp,Tôm lăn bột chiên,vi,display,True,NIN,1
ALIAS-000291,fried shrimp,Fried shrimp,Tôm chiên,vi,display,True,NIN,1
ALIAS-000292,char siu pork,Char siu pork,Thịt lợn xá xíu,vi,display,True,NIN,1
ALIAS-000293,fried pork,Fried pork,Thịt lợn rán,vi,display,True,NIN,1
ALIAS-000294,breaded fried pork,Breaded fried pork,Thịt lợn chiên xù,vi,display,True,NIN,1
ALIAS-000295,fried minced pork balls,Fried minced pork balls,Thịt lợn băm viên rán,vi,display,True,NIN,1
ALIAS-000296,battered fried frog meat,Battered fried frog meat,Thịt ếch tẩm bột chiên,vi,display,True,NIN,1
ALIAS-000297,beef steak with french fries,Beef steak with French fries,Thịt bò bít tết khoai tây chiên,vi,display,True,NIN,1
ALIAS-000298,fried pork ribs,Fried pork ribs,Sườn lợn rán,vi,display,True,NIN,1
ALIAS-000299,fried corn,Fried corn,Ngô chiên,vi,display,True,NIN,1
ALIAS-000300,fried spring rolls,Fried spring rolls,Nem rán / Chả giò chiên,vi,display,True,NIN,1
ALIAS-000301,fried squid with roe,Fried squid with roe,Mực trứng chiên,vi,display,True,NIN,1
ALIAS-000302,butter-fried stuffed squid,Butter-fried stuffed squid,Mực ống nhồi thịt chiên bơ,vi,display,True,NIN,1
ALIAS-000303,salted fried peanuts,Salted fried peanuts,Lạc chiên muối,vi,display,True,NIN,1
ALIAS-000304,french fries,French fries,Khoai tây chiên,vi,display,True,NIN,1
ALIAS-000305,fried taro,Fried taro,Khoai môn chiên,vi,display,True,NIN,1
ALIAS-000306,fried sweet potato,Fried sweet potato,Khoai lang chiên,vi,display,True,NIN,1
ALIAS-000307,fried chicken thigh,Fried chicken thigh,Đùi gà rán,vi,display,True,NIN,1
ALIAS-000308,tofu in tomato sauce,Tofu in tomato sauce,Đậu phụ sốt cà chua,vi,display,True,NIN,1
ALIAS-000309,fried tofu,Fried tofu,Đậu phụ rán,vi,display,True,NIN,1
ALIAS-000310,tofu stuffed with meat in tomato sauce,Tofu stuffed with meat in tomato sauce,Đậu phụ nhồi thịt sốt cà chua,vi,display,True,NIN,1
ALIAS-000311,fried meat wrapped in piper lolot leaves,Fried meat wrapped in Piper lolot leaves,Chả xương xông,vi,display,True,NIN,1
ALIAS-000312,fried fish cakes,Fried fish cakes,Chả cá rán,vi,display,True,NIN,1
ALIAS-000313,battered fried chicken wings,Battered fried chicken wings,Cánh gà tẩm bột rán,vi,display,True,NIN,1
ALIAS-000314,fried carp with tomato sauce,Fried carp with tomato sauce,Cá trôi rán sốt cà chua,vi,display,True,NIN,1
ALIAS-000315,fried grass carp,Fried grass carp,Cá trắm rán,vi,display,True,NIN,1
ALIAS-000316,fried mackerel with tomato sauce,Fried mackerel with tomato sauce,Cá thu rán sốt cà chua,vi,display,True,NIN,1
ALIAS-000317,fried mackerel,Fried mackerel,Cá thu rán,vi,display,True,NIN,1
ALIAS-000318,battered fried fish,Battered fried fish,Cá tẩm bột rán,vi,display,True,NIN,1
ALIAS-000319,fried tilapia,Fried tilapia,Cá rô phi rán,vi,display,True,NIN,1
ALIAS-000320,fried field perch,Fried field perch,Cá rô đồng rán,vi,display,True,NIN,1
ALIAS-000321,fried mackerel (short mackerel),Fried mackerel (short mackerel),Cá nục rán,vi,display,True,NIN,1
ALIAS-000322,roast duck,Roast duck,Vịt quay,vi,display,True,NIN,1
ALIAS-000323,grilled shrimp,Grilled shrimp,Tôm nướng,vi,display,True,NIN,1
ALIAS-000324,grilled pork skewers,Grilled pork skewers,Thịt lợn xiên nướng,vi,display,True,NIN,1
ALIAS-000325,roasted pork belly,Roasted pork belly,Thịt lợn ba chỉ quay,vi,display,True,NIN,1
ALIAS-000326,roast pork belly,Roast pork belly,Thịt lợn ba chỉ quay,vi,display,True,NIN,1
ALIAS-000327,grilled blood cockles with scallion oil,Grilled blood cockles with scallion oil,Sò huyết nướng mỡ hành,vi,display,True,NIN,1
ALIAS-000328,grilled chicken,Grilled chicken,Gà nướng,vi,display,True,NIN,1
ALIAS-000329,grilled pigeon,Grilled pigeon,Chim câu nướng,vi,display,True,NIN,1
ALIAS-000330,grilled catfish,Grilled catfish,Cá trê nướng,vi,display,True,NIN,1
ALIAS-000331,grilled beef,Grilled beef,Bò nướng,vi,display,True,NIN,1
ALIAS-000332,grilled veal,Grilled veal,Bê nướng,vi,display,True,NIN,1
ALIAS-000333,steamed shrimp,Steamed shrimp,Tôm biển hấp,vi,display,True,NIN,1
ALIAS-000334,boiled pork heart,Boiled pork heart,Tim lợn luộc,vi,display,True,NIN,1
ALIAS-000335,boiled duck,Boiled duck,Thịt vịt luộc,vi,display,True,NIN,1
ALIAS-000336,boiled pork tenderloin,Boiled pork tenderloin,Thịt lợn thăn luộc,vi,display,True,NIN,1
ALIAS-000337,boiled pork shoulder,Boiled pork shoulder,Thịt lợn nạc vai luộc,vi,display,True,NIN,1
ALIAS-000338,boiled pork belly,Boiled pork belly,Thịt lợn ba chỉ luộc,vi,display,True,NIN,1
ALIAS-000339,boiled chicken,Boiled chicken,Thịt gà luộc,vi,display,True,NIN,1
ALIAS-000340,boiled pork leg,Boiled pork leg,Thịt chân giò luộc,vi,display,True,NIN,1
ALIAS-000341,boiled beef shank,Boiled beef shank,Thịt bò bắp luộc,vi,display,True,NIN,1
ALIAS-000342,steamed veal,Steamed veal,Thịt bê hấp,vi,display,True,NIN,1
ALIAS-000343,boiled pork ear,Boiled pork ear,Tai lợn luộc,vi,display,True,NIN,1
ALIAS-000344,boiled kohlrabi and carrot,Boiled kohlrabi and carrot,"Su hào, cà rốt luộc",vi,display,True,NIN,1
ALIAS-000345,boiled sweet leaf,Boiled sweet leaf,Rau ngót luộc,vi,display,True,NIN,1
ALIAS-000346,boiled malabar spinach,Boiled Malabar spinach,Rau mùng tơi luộc,vi,display,True,NIN,1
ALIAS-000347,boiled water spinach,Boiled water spinach,Rau muống luộc,vi,display,True,NIN,1
ALIAS-000348,boiled amaranth leaves,Boiled amaranth leaves,Rau giền luộc,vi,display,True,NIN,1
ALIAS-000349,boiled cabbage,Boiled cabbage,Rau bắp cải luộc,vi,display,True,NIN,1
ALIAS-000350,boiled whelk,Boiled whelk,Ốc vặn luộc,vi,display,True,NIN,1
ALIAS-000351,steamed stuffed snails,Steamed stuffed snails,Ốc nhồi hấp,vi,display,True,NIN,1
ALIAS-000352,boiled chayote shoots,Boiled chayote shoots,Ngọn su su luộc,vi,display,True,NIN,1
ALIAS-000353,steamed squid,Steamed squid,Mực hấp,vi,display,True,NIN,1
ALIAS-000354,boiled pork tongue,Boiled pork tongue,Lưỡi lợn luộc,vi,display,True,NIN,1
ALIAS-000355,boiled pork intestines,Boiled pork intestines,Lòng lợn luộc,vi,display,True,NIN,1
ALIAS-000356,boiled bean sprouts,Boiled bean sprouts,Giá đỗ luộc,vi,display,True,NIN,1
ALIAS-000357,steamed crab,Steamed crab,Ghẹ hấp,vi,display,True,NIN,1
ALIAS-000358,shredded chicken,Shredded chicken,Gà xé phay,vi,display,True,NIN,1
ALIAS-000359,boiled pork liver,Boiled pork liver,Gan lợn luộc,vi,display,True,NIN,1
ALIAS-000360,boiled pork tail,Boiled pork tail,Đuôi lợn luộc,vi,display,True,NIN,1
ALIAS-000361,boiled tofu,Boiled tofu,Đậu phụ luộc,vi,display,True,NIN,1
ALIAS-000362,boiled green beans,Boiled green beans,Đậu cove luộc,vi,display,True,NIN,1
ALIAS-000363,boiled yardlong beans,Boiled yardlong beans,Đậu đũa luộc,vi,display,True,NIN,1
ALIAS-000364,boiled pork sausage,Boiled pork sausage,Dồi lợn luộc,vi,display,True,NIN,1
ALIAS-000365,rare goat with lime,Rare goat with lime,Dê tái chanh,vi,display,True,NIN,1
ALIAS-000366,boiled pork stomach,Boiled pork stomach,Dạ dày luộc,vi,display,True,NIN,1
ALIAS-000367,boiled radish,Boiled radish,Củ cải luộc,vi,display,True,NIN,1
ALIAS-000368,steamed crab,Steamed crab,Cua biển hấp,vi,display,True,NIN,1
ALIAS-000369,boiled winter melon,Boiled winter melon,Bí xanh luộc,vi,display,True,NIN,1
ALIAS-000370,boiled pumpkin,Boiled pumpkin,Bí đỏ luộc,vi,display,True,NIN,1
ALIAS-000371,duck braised with dracontomelon,Duck braised with dracontomelon,Vịt om sấu,vi,display,True,NIN,1
ALIAS-000372,braised pork haunch with coconut flesh,Braised pork haunch with coconut flesh,Thịt mông sấn kho cùi dừa,vi,display,True,NIN,1
ALIAS-000373,braised pork haunch with daikon,Braised pork haunch with daikon,Thịt mông sấn kho củ cải,vi,display,True,NIN,1
ALIAS-000374,caramelized pork tenderloin,Caramelized pork tenderloin,Thịt lợn thăn rim,vi,display,True,NIN,1
ALIAS-000375,pork in tomato sauce,Pork in tomato sauce,Thịt lợn sốt cà chua,vi,display,True,NIN,1
ALIAS-000376,braised pork belly with quail eggs,Braised pork belly with quail eggs,Thịt lợn ba chỉ kho trứng cút,vi,display,True,NIN,1
ALIAS-000377,caramelized braised pork belly,Caramelized braised pork belly,Thịt lợn ba chỉ kho tàu,vi,display,True,NIN,1
ALIAS-000378,jellied pork leg stew,Jellied pork leg stew,Thịt chân giò nấu đông,vi,display,True,NIN,1
ALIAS-000379,beef stew in red wine sauce,Beef stew in red wine sauce,Thịt bò sốt vang,vi,display,True,NIN,1
ALIAS-000380,braised beef,Braised beef,Thịt bò kho,vi,display,True,NIN,1
ALIAS-000381,snail braised with banana and tofu,Snail braised with banana and tofu,Ốc om chuối đậu,vi,display,True,NIN,1
ALIAS-000382,eel braised with banana and tofu,Eel braised with banana and tofu,Lươn om chuối đậu,vi,display,True,NIN,1
ALIAS-000383,herbal stewed chicken,Herbal stewed chicken,Gà Tần thuốc bắc,vi,display,True,NIN,1
ALIAS-000384,braised tofu with pork,Braised tofu with pork,Đậu phụ kho thịt,vi,display,True,NIN,1
ALIAS-000385,braised tofu with mushrooms,Braised tofu with mushrooms,Đậu phụ kho nấm,vi,display,True,NIN,1
ALIAS-000386,braised grass carp,Braised grass carp,Cá Trắm kho,vi,display,True,NIN,1
ALIAS-000387,braised loach fish,Braised loach fish,Cá Trạch kho,vi,display,True,NIN,1
ALIAS-000388,braised spanish mackerel,Braised Spanish mackerel,Cá thu kho,vi,display,True,NIN,1
ALIAS-000389,braised snakehead fish,Braised snakehead fish,Cá quả (Cá lóc) kho,vi,display,True,NIN,1
ALIAS-000390,braised mackerel (short mackerel),Braised mackerel (short mackerel),Cá Nục kho,vi,display,True,NIN,1
ALIAS-000391,braised tuna with pineapple,Braised tuna with pineapple,Cá Ngừ kho dứa,vi,display,True,NIN,1
ALIAS-000392,braised crucian carp,Braised crucian carp,Cá Diếc kho,vi,display,True,NIN,1
ALIAS-000393,braised mud carp,Braised mud carp,Cá chày kho,vi,display,True,NIN,1
ALIAS-000394,braised goby fish,Braised goby fish,Cá bống kho,vi,display,True,NIN,1
ALIAS-000395,squid soup with rice-paddy herb,Squid soup with rice-paddy herb,Canh mực nấu rau rút,vi,display,True,NIN,1
ALIAS-000396,sour mussel soup,Sour mussel soup,Canh trai nấu chua,vi,display,True,NIN,1
ALIAS-000397,crab paste soup,Crab paste soup,"Canh sườn khoai tây, cà rốt",vi,display,True,NIN,1
ALIAS-000398,water mimosa soup with beef,Water mimosa soup with beef,Canh rau cua,vi,display,True,NIN,1
ALIAS-000399,rice-paddy herb soup with beef,Rice-paddy herb soup with beef,Canh rau nhút nấu bò,vi,display,True,NIN,1
ALIAS-000400,sweet leaf soup with pork,Sweet leaf soup with pork,Canh rau ngót nấu thịt,vi,display,True,NIN,1
ALIAS-000401,luffa and peanut soup,Luffa and peanut soup,Canh mướp lạc,vi,display,True,NIN,1
ALIAS-000402,bitter melon stuffed with meat soup,Bitter melon stuffed with meat soup,Canh khổ qua (mướp đắng) nhồi thịt,vi,display,True,NIN,1
ALIAS-000403,taro soup with pork bones and rice-paddy herb,Taro soup with pork bones and rice-paddy herb,"Canh khoai sọ nấu xương, rau rút",vi,display,True,NIN,1
ALIAS-000404,green papaya soup with lean pork,Green papaya soup with lean pork,"Canh đu đủ xanh, thịt nạc",vi,display,True,NIN,1
ALIAS-000405,white bean soup with pork bones,White bean soup with pork bones,Canh đậu trắng nấu xương lợn,vi,display,True,NIN,1
ALIAS-000406,"tofu, pork, and tomato soup","Tofu, pork, and tomato soup","Canh đậu, thịt, cà chua",vi,display,True,NIN,1
ALIAS-000407,pork leg soup with bamboo shoots,Pork leg soup with bamboo shoots,Canh chân giò nấu măng,vi,display,True,NIN,1
ALIAS-000408,mustard greens soup with lean pork,Mustard greens soup with lean pork,Canh cải xanh thịt nạc,vi,display,True,NIN,1
ALIAS-000409,braised eggplant soup,Braised eggplant soup,Canh cà tím nấu bung,vi,display,True,NIN,1
ALIAS-000410,field perch fish soup with mustard greens,Field perch fish soup with mustard greens,Canh cá rô đồng nấu rau cải,vi,display,True,NIN,1
ALIAS-000411,carp fish soup with banana,Carp fish soup with banana,Canh cá mè nấu chuối,vi,display,True,NIN,1
ALIAS-000412,sour snakehead fish soup (with assorted vegetables),Sour snakehead fish soup (with assorted vegetables),Canh cá lóc (Các quả) nấu chua,vi,display,True,NIN,1
ALIAS-000413,pumpkin soup with lean pork,Pumpkin soup with lean pork,Canh bí đỏ thịt nạt,vi,display,True,NIN,1
ALIAS-000414,winter melon soup with pork ribs,Winter melon soup with pork ribs,Canh bí đao nấu sườn lợn,vi,display,True,NIN,1
ALIAS-000415,winter melon soup with shrimp,Winter melon soup with shrimp,Canh bầu nấu cơm,vi,display,True,NIN,1
ALIAS-000416,carp cooked with pickled mustard greens,Carp cooked with pickled mustard greens,Cá chép nấu dưa,vi,display,True,NIN,1
ALIAS-000417,sausage sushi,Sausage sushi,Sushi xúc xích,vi,display,True,NIN,1
ALIAS-000418,mixed sushi,Mixed sushi,Sushi thập cẩm,vi,display,True,NIN,1
ALIAS-000419,cheese sushi,Cheese sushi,Sushi phô mai,vi,display,True,NIN,1
ALIAS-000420,pork rib rice,Pork rib rice,Cơm sườn,vi,display,True,NIN,1
ALIAS-000421,"office set meal (pork belly, tofu)","Office set meal (pork belly, tofu)","Cơm suất văn phòng (Thịt ba chỉ, đậu phụ)",vi,display,True,NIN,1
ALIAS-000422,"office set meal (pork shoulder, kohlrabi)","Office set meal (pork shoulder, kohlrabi)","Cơm suất văn phòng (Thịt nạc vai, su hào)",vi,display,True,NIN,1
ALIAS-000423,"office set meal (pork shoulder, tofu)","Office set meal (pork shoulder, tofu)","Cơm suất văn phòng (Thịt nạc vai, đậu phụ)",vi,display,True,NIN,1
ALIAS-000424,mixed fried rice,Mixed fried rice,Cơm rang thập cẩm,vi,display,True,NIN,1
ALIAS-000425,baby clam rice,Baby clam rice,Cơm hến,vi,display,True,NIN,1
ALIAS-000426,rice ball,Rice ball,Cơm nắm,vi,display,True,NIN,1
ALIAS-000427,fatty pork-patse,Fatty pork-patse,Chả lợn mỡ,vi,display,True,NIN,1
ALIAS-000428,spring roll with mixed beef and vegetables,Spring roll with mixed beef and vegetables,Bì bò,vi,display,True,NIN,1
ALIAS-000429,fried shrimp balls,Fried shrimp balls,Tôm viên chiên đường phố,vi,display,True,NIN,1
ALIAS-000430,baguette with beef stew sauce,Baguette with beef stew sauce,Bánh mỳ bò sốt vang,vi,display,True,NIN,1
ALIAS-000431,pear juice,Pear juice,Nước ép lê,vi,display,True,NIN,1
ALIAS-000432,sesame fried cake (5 pieces),Sesame fried cake (5 pieces),Bánh rán vừng (5 chiếc),vi,display,True,NIN,1
ALIAS-000433,pomegranate juice,Pomegranate Juice,Nước ép lựu,vi,display,True,NIN,1
ALIAS-000434,french baguette (1 piece),French baguette (1 piece),Bánh mỳ que 1 cái,vi,display,True,NIN,1
ALIAS-000435,banh my with fish cake in spicy sauce,Banh my with fish cake in spicy sauce,Bánh mỳ chả cá sốt cay,vi,display,True,NIN,1
ALIAS-000436,salt and pepper toast,Salt and pepper toast,Bánh mỳ nướng muối ớt,vi,display,True,NIN,1
ALIAS-000437,spicy baguette (5 pieces),Spicy baguette (5 pieces),Bánh mỳ cay 5 cái,vi,display,True,NIN,1
ALIAS-000438,"banh my with beef, egg, pate and sausage served in frying pan","Banh my with beef, egg, pate and sausage served in frying pan",Bánh mỳ chảo,vi,display,True,NIN,1
