source,source_id,name_vi,name_en,category,category_en,nang_luong_kcal,chat_dam_g,chat_beo_g,chat_bot_duong_g,vitamin_a_mcg,beta_carotene_mcg,vitamin_c_mg,calcium_mg,iron_mg,zinc_mg,sodium_mg,cholesterol_mg,magnesium_mg,transfat_mg,canonical_name_en,alias_vi,source_priority,match_type,confidence_score,canonical_key,is_estimated,tags
VDD,4101,"Thìa là, tươi","Dill, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",47.0,2.6,0.96,6.94,237.5,2850.0,63.0,200.0,1.2,0.5,48.0,0.0,55.0,0.0,"Dill, raw","Thìa là, tươi",1,crawled,1.0,dill_raw,False,role_fiber
VDD,4102,"Tía tô, tươi","Balm-mint, garden- balm, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",40.0,2.9,0.0,7.0,460.0,5520.0,13.0,190.0,3.2,0.86,2.8,0.0,111.88,0.0,"Balm-mint, garden- balm, raw","Tía tô, tươi",1,crawled,1.0,balm_mint_garden_balm_raw,False,role_fiber
VDD,4103,"Tỏi ta, tươi","Garlic bulbs, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",126.0,6.0,0.35,24.65,0.0,0.0,10.0,24.0,1.5,0.9,18.0,0.0,8.0,0.0,"Garlic bulbs, raw","Tỏi ta, tươi",1,crawled,1.0,garlic_bulbs_raw,False,role_fiber
VDD,4104,"Tỏi tây, cả lá, tươi","Chinese Leek, Onion fragrant, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",35.0,1.4,0.0,7.4,0.83,10.0,20.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,"Chinese Leek, Onion fragrant, raw","Tỏi tây, cả lá, tươi",1,crawled,1.0,chinese_leek_onion_fragrant_raw,False,role_fiber
VDD,4105,"Trám đen, quả chín, tươi","Fruit of Canarium pimela, ripe","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",134.0,2.5,10.0,8.5,0.0,0.0,14.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fruit of Canarium pimela, ripe","Trám đen, quả chín, tươi",1,crawled,1.0,fruit_of_canarium_pimela_ripe,False,role_fiber
VDD,4106,"Trám xanh, trám trắng, tươi","Canarium nut, pili nut, Java almond, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",56.0,1.2,1.6,9.3,27.5,330.0,20.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,"Canarium nut, pili nut, Java almond, raw","Trám xanh, trám trắng, tươi",1,crawled,1.0,canarium_nut_pili_nut_java_almond_raw,False,role_fiber
VDD,4107,"Lá xương sông, tươi","Edible leaves of Blumea lanceolaria, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",28.0,2.2,0.0,4.7,0.0,0.0,4.0,112.0,4.0,0.0,11.95,0.0,49.56,0.0,"Edible leaves of Blumea lanceolaria, raw","Lá xương sông, tươi",1,crawled,1.0,edible_leaves_of_blumea_lanceolaria_raw,False,role_fiber
VDD,4108,"Rau cải ngọt, tươi","Elongated mustard, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",17.0,1.4,0.1,2.62,100.5,1206.0,78.4,127.6,0.77,0.57,0.0,0.0,0.0,0.0,"Elongated mustard, raw","Rau cải ngọt, tươi",1,crawled,1.0,elongated_mustard_raw,False,role_fiber
VDD,4108002,"Cải ngọt, luộc","Brassica, Elongated mustard, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",19.0,1.57,0.11,2.94,112.92,1355.06,48.45,143.37,0.87,0.64,0.0,0.0,0.0,0.0,"Brassica, Elongated mustard, boiled","Cải ngọt, luộc",1,crawled,1.0,brassica_elongated_mustard_boiled,False,role_fiber
VDD,4109,"Rau cải thảo, tươi","Chinese cabbage, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",14.0,0.9,0.0,2.57,20.25,243.0,21.5,64.1,0.94,0.91,0.0,0.0,0.0,0.0,"Chinese cabbage, raw","Rau cải thảo, tươi",1,crawled,1.0,chinese_cabbage_raw,False,role_fiber
VDD,4109002,"Cải thảo, luộc","Brassica, Chinese cabbage, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",15.0,0.98,0.0,2.79,22.01,264.13,12.85,69.67,1.02,0.99,0.0,0.0,0.0,0.0,"Brassica, Chinese cabbage, boiled","Cải thảo, luộc",1,crawled,1.0,brassica_chinese_cabbage_boiled,False,role_fiber
VDD,4110,"Ngọn su su, tươi","Chayote, young stem and leaves raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",24.0,3.3,0.1,2.5,0.33,4.0,14.3,93.4,1.95,0.91,0.0,0.0,0.0,0.0,"Chayote, young stem and leaves raw","Ngọn su su, tươi",1,crawled,1.0,chayote_young_stem_and_leaves_raw,False,role_fiber
VDD,4110002,"Ngọn su su, luộc","Chayote young stem and leaves, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",14.0,3.37,0.1,0.0,0.34,4.08,8.03,95.31,1.99,0.93,0.0,0.0,0.0,0.0,"Chayote young stem and leaves, boiled","Ngọn su su, luộc",1,crawled,1.0,chayote_young_stem_and_leaves_boiled,False,role_fiber
VDD,4111,"Quả đậu ván, tươi","Hyacinth bean,    Australian pea, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",39.0,2.8,0.0,7.0,100.0,1200.0,23.3,72.8,1.15,0.76,0.0,0.0,0.0,0.0,"Hyacinth bean,    Australian pea, raw","Quả đậu ván, tươi",1,crawled,1.0,hyacinth_bean_australian_pea_raw,False,role_fiber
VDD,4112,"Cà chua, muối","Tomato, pickled with salt","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",10.0,0.6,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Tomato, pickled with salt","Cà chua, muối",1,crawled,1.0,tomato_pickled_with_salt,False,role_fiber
VDD,4113,"Cà pháo, muối nén","Eggplant, pickled with salt","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",20.0,1.3,0.0,3.7,3.33,40.0,0.0,15.0,0.8,0.0,0.0,0.0,0.0,0.0,"Eggplant, pickled with salt","Cà pháo, muối nén",1,crawled,1.0,eggplant_pickled_with_salt,False,role_fiber
VDD,4114,"Cà pháo, muối sổi ","Eggplant, pickled with salt","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",23.0,1.5,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Eggplant, pickled with salt","Cà pháo, muối sổi ",1,crawled,1.0,eggplant_pickled_with_salt,False,role_fiber
VDD,4115,Dưa cải bắp,Cabbage Chinese pickled with salt,"Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",24.0,1.2,0.0,4.9,1.67,20.0,20.0,51.0,0.3,0.0,0.0,0.0,0.0,0.0,Cabbage Chinese pickled with salt,Dưa cải bắp,1,crawled,1.0,cabbage_chinese_pickled_with_salt,False,role_fiber
VDD,4116,Dưa cải bẹ,"Mustard green, pickled with salt","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",25.0,1.8,0.0,4.5,62.08,745.0,3.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,"Mustard green, pickled with salt",Dưa cải bẹ,1,crawled,1.0,mustard_green_pickled_with_salt,False,role_fiber
VDD,4117,Dưa cải sen,"Field mustard, pickled with salt","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",17.0,1.1,0.0,3.1,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,"Field mustard, pickled with salt",Dưa cải sen,1,crawled,1.0,field_mustard_pickled_with_salt,False,role_fiber
VDD,4118,"Dưa chuột, muối","Cucumber, pickled with salt","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",17.0,0.8,0.14,3.06,8.33,100.0,4.0,25.0,1.2,0.02,1208.0,0.0,4.0,0.0,"Cucumber, pickled with salt","Dưa chuột, muối",1,crawled,1.0,cucumber_pickled_with_salt,False,role_fiber
VDD,4119,Dưa giá đậu xanh,"Mung bean sprouts, pickled with salt","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",47.0,5.0,0.0,6.8,0.0,0.0,0.0,22.0,1.1,0.0,0.0,0.0,0.0,0.0,"Mung bean sprouts, pickled with salt",Dưa giá đậu xanh,1,crawled,1.0,mung_bean_sprouts_pickled_with_salt,False,role_fiber
VDD,4120,"Hành củ, muối","Onion, pickled with salt","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",24.0,1.4,0.0,4.7,1.5,18.0,0.0,12.0,1.3,0.0,0.0,0.0,0.0,0.0,"Onion, pickled with salt","Hành củ, muối",1,crawled,1.0,onion_pickled_with_salt,False,role_fiber
VDD,4121,"Kiệu, muối","Onion shallot, scallion, pickled with salt","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",29.0,1.3,0.0,5.9,0.0,0.0,12.4,50.0,1.2,0.0,812.0,0.0,102.0,0.0,"Onion shallot, scallion, pickled with salt","Kiệu, muối",1,crawled,1.0,onion_shallot_scallion_pickled_with_salt,False,role_fiber
VDD,4122,"Nhút (dưa muối từ mít non, lá đậu xanh non...)","Mix pickled from young jack fruit, mung bean leaves and other","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",25.0,2.5,0.0,3.8,0.0,0.0,0.0,204.0,9.0,0.0,0.0,0.0,0.0,0.0,"Mix pickled from young jack fruit, mung bean leaves and other","Nhút (dưa muối từ mít non, lá đậu xanh non...)",1,crawled,1.0,mix_pickled_from_young_jack_fruit_mung_bean_leaves_and_other,False,role_fiber
VDD,4123,"Men bia, khô","Brewer's yeast, dried","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",367.0,52.5,3.2,32.0,0.0,0.0,0.0,44.0,16.1,0.0,0.0,0.0,0.0,0.0,"Brewer's yeast, dried","Men bia, khô",1,crawled,1.0,brewers_yeast_dried,False,"is_dried,role_fiber"
VDD,4124,"Men bia, tươi","Brewer's yeast, fresh","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",103.0,16.2,1.3,6.5,0.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,"Brewer's yeast, fresh","Men bia, tươi",1,crawled,1.0,brewers_yeast_fresh,False,role_fiber
VDD,4125,"Mộc nhĩ, khô","Jew's ear, Wood-ear, Tender variety, dried","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",332.0,10.6,0.2,72.0,1.67,20.0,1.4,357.0,56.1,7.52,70.0,0.0,146.0,0.0,"Jew's ear, Wood-ear, Tender variety, dried","Mộc nhĩ, khô",1,crawled,1.0,jews_ear_wood_ear_tender_variety_dried,False,"is_dried,role_fiber"
VDD,4126,"Nấm hương, khô","Mushroom, shiitake, dried","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",342.0,36.0,4.0,40.5,0.0,0.0,0.0,184.0,35.0,0.0,0.0,0.0,0.0,0.0,"Mushroom, shiitake, dried","Nấm hương, khô",1,crawled,1.0,mushroom_shiitake_dried,False,"is_dried,role_fiber"
VDD,4127,"Nấm hương, tươi","Mushroom, shiitake, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",51.0,5.5,0.5,6.1,0.0,0.0,0.0,27.0,5.2,0.0,0.0,0.0,0.0,0.0,"Mushroom, shiitake, raw","Nấm hương, tươi",1,crawled,1.0,mushroom_shiitake_raw,False,role_fiber
VDD,4128,"Nấm mỡ (Nấm tây), tươi","Common mushroom, table mushroom, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",37.0,4.0,0.3,4.5,0.83,10.0,4.0,28.0,1.3,0.3,12.0,0.0,14.0,0.0,"Common mushroom, table mushroom, raw","Nấm mỡ (Nấm tây), tươi",1,crawled,1.0,common_mushroom_table_mushroom_raw,False,role_fiber
VDD,4129,"Nấm rơm, tươi","Straw mushroom, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",61.0,3.6,3.2,4.5,0.0,0.0,2.0,28.0,1.2,0.0,0.0,0.0,0.0,0.0,"Straw mushroom, raw","Nấm rơm, tươi",1,crawled,1.0,straw_mushroom_raw,False,role_fiber
VDD,4130,"Nấm thường, tươi","Gilled mushroom, meadow mushroom, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",48.0,4.6,0.8,5.7,0.83,10.0,6.0,2.3,0.7,0.52,5.0,0.0,9.0,0.0,"Gilled mushroom, meadow mushroom, raw","Nấm thường, tươi",1,crawled,1.0,gilled_mushroom_meadow_mushroom_raw,False,role_fiber
VDD,4132,Hành khô,,"Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",326.0,15.6,0.0,66.0,0.0,0.0,0.0,384.0,13.2,6.24,204.0,0.0,0.0,0.0,,Hành khô,1,crawled,1.0,hanh_kho,False,"is_dried,role_fiber"
VDD,4133,Nấm kim châm,"Mushroom, small and tall, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",44.0,2.66,0.29,7.81,0.0,0.0,0.0,0.0,1.15,0.65,3.0,0.0,16.0,0.0,"Mushroom, small and tall, raw",Nấm kim châm,1,crawled,1.0,mushroom_small_and_tall_raw,False,role_fiber
VDD,4134,Cải ngồng,,"Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",17.0,1.5,0.2,2.18,223.0,2681.0,45.0,105.0,0.8,0.19,65.0,0.0,19.0,0.0,,Cải ngồng,1,crawled,1.0,cai_ngong,False,role_fiber
VDD,4134002,"Cải ngồng, luộc","Brassica, Cabbage/mustard, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",18.0,1.6,0.21,2.32,237.23,2852.13,26.33,111.7,0.85,0.2,69.15,0.0,20.21,0.0,"Brassica, Cabbage/mustard, boiled","Cải ngồng, luộc",1,crawled,1.0,brassica_cabbagemustard_boiled,False,role_fiber
VDD,4135,Rau cải chíp,,"Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",17.0,1.5,0.2,2.18,223.0,2681.0,45.0,105.0,0.8,0.19,65.0,0.0,19.0,0.0,,Rau cải chíp,1,crawled,1.0,rau_cai_chip,False,role_fiber
VDD,4135002,Rau cải chíp luộc,"Brassica rapa chinensis, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",17.0,1.5,0.2,2.18,223.0,2681.0,24.75,105.0,0.8,0.19,65.0,0.0,19.0,0.0,"Brassica rapa chinensis, boiled",Rau cải chíp luộc,1,crawled,1.0,brassica_rapa_chinensis_boiled,False,role_fiber
VDD,4139,Rong biển,,"Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",700.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,,Rong biển,1,crawled,1.0,rong_bien,False,role_fiber
VDD,5001,"Bưởi, tươi","Pomelo, Pummelo; Shaddock, raw",Quả chín,Ripe fruit,33.0,0.2,0.0,8.0,0.42,0.0,95.0,23.0,0.5,0.16,2.6,0.0,6.0,0.0,"Pomelo, Pummelo; Shaddock, raw","Bưởi, tươi",1,crawled,1.0,pomelo_pummelo_shaddock_raw,False,role_fiber
VDD,5002,"Cam, tươi","Orange, raw",Quả chín,Ripe fruit,43.0,0.9,0.06,9.74,7.75,29.0,40.0,34.0,0.4,0.22,3.5,0.0,10.0,0.0,"Orange, raw","Cam, tươi",1,crawled,1.0,orange_raw,False,role_fiber
VDD,5003,"Chanh, tươi","Lemon, raw",Quả chín,Ripe fruit,29.0,0.9,0.14,5.96,0.0,0.0,77.0,40.0,0.6,0.1,3.0,0.0,12.0,0.0,"Lemon, raw","Chanh, tươi",1,crawled,1.0,lemon_raw,False,role_fiber
VDD,5004,"Chôm chôm, tươi","Rambutan, raw",Quả chín,Ripe fruit,77.0,1.5,0.0,17.7,0.0,0.0,0.0,27.8,0.5,0.0,94.0,0.0,25.0,0.0,"Rambutan, raw","Chôm chôm, tươi",1,crawled,1.0,rambutan_raw,False,role_fiber
VDD,5005,"Chuối, khô","Banana, dried",Quả chín,Ripe fruit,301.0,5.0,0.0,70.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Banana, dried","Chuối, khô",1,crawled,1.0,banana_dried,False,"is_dried,role_fiber"
VDD,5006,"Chuối tây, tươi","Banana, raw",Quả chín,Ripe fruit,66.0,0.9,0.3,15.0,3.21,26.0,6.0,12.0,0.5,0.32,17.1,0.0,27.0,0.0,"Banana, raw","Chuối tây, tươi",1,crawled,1.0,banana_raw,False,role_fiber
VDD,5007,"Chuối tiêu, tươi","Banana, dwarf, raw",Quả chín,Ripe fruit,100.0,1.5,0.2,23.0,3.75,45.0,6.0,8.0,0.6,0.37,19.3,0.0,41.0,0.0,"Banana, dwarf, raw","Chuối tiêu, tươi",1,crawled,1.0,banana_dwarf_raw,False,role_fiber
VDD,5008,"Dâu gia, tươi ","Fruit of Baccaurea sapida, tươi",Quả chín,Ripe fruit,27.0,0.6,0.0,6.2,0.0,0.0,2.0,20.0,0.5,0.0,0.0,0.0,0.0,0.0,"Fruit of Baccaurea sapida, tươi","Dâu gia, tươi ",1,crawled,1.0,fruit_of_baccaurea_sapida_tuoi,False,role_fiber
VDD,5009,"Dâu tây, tươi","Strawberry, raw",Quả chín,Ripe fruit,59.0,1.8,0.4,12.1,2.5,30.0,60.0,22.0,0.7,0.0,37.0,0.0,17.0,0.0,"Strawberry, raw","Dâu tây, tươi",1,crawled,1.0,strawberry_raw,False,role_fiber
VDD,5010,"Dưa bở, tươi","Musk melon, Spanish melon, Cantaloupe, raw",Quả chín,Ripe fruit,21.0,0.5,0.2,4.3,16.58,150.0,9.0,36.0,0.3,0.17,0.0,0.0,9.0,0.0,"Musk melon, Spanish melon, Cantaloupe, raw","Dưa bở, tươi",1,crawled,1.0,musk_melon_spanish_melon_cantaloupe_raw,False,role_fiber
VDD,5011,"Dưa hấu, tươi","Watermelon, raw",Quả chín,Ripe fruit,18.0,1.2,0.2,2.8,36.83,403.0,7.0,8.0,1.0,0.11,4.5,0.0,15.0,0.0,"Watermelon, raw","Dưa hấu, tươi",1,crawled,1.0,watermelon_raw,False,role_fiber
VDD,5012,"Dưa hồng, tươi",,Quả chín,Ripe fruit,19.0,0.3,0.1,4.1,2.5,30.0,7.0,27.0,0.4,0.09,18.0,0.0,10.0,0.0,,"Dưa hồng, tươi",1,crawled,1.0,dua_hong_tuoi,False,role_fiber
VDD,5013,"Dưa lê, tươi","Honey dew melon, raw",Quả chín,Ripe fruit,20.0,0.4,0.0,4.7,0.0,0.0,0.0,11.0,0.6,0.0,0.0,0.0,0.0,0.0,"Honey dew melon, raw","Dưa lê, tươi",1,crawled,1.0,honey_dew_melon_raw,False,role_fiber
VDD,5014,"Dứa ta, tươi","Pineapple, wild, raw",Quả chín,Ripe fruit,32.0,0.8,0.0,7.3,3.33,40.0,24.0,15.0,0.5,0.25,24.2,0.0,22.0,0.0,"Pineapple, wild, raw","Dứa ta, tươi",1,crawled,1.0,pineapple_wild_raw,False,role_fiber
VDD,5015,"Dứa tây, tươi","Pineapple, raw",Quả chín,Ripe fruit,40.0,0.5,0.07,9.23,2.83,34.0,26.0,32.0,0.3,0.1,1.0,0.0,12.0,0.0,"Pineapple, raw","Dứa tây, tươi",1,crawled,1.0,pineapple_raw,False,role_fiber
VDD,5016,"Đào, tươi","Peach, raw",Quả chín,Ripe fruit,37.0,0.9,0.2,7.8,16.29,162.0,10.0,20.0,0.45,0.17,0.0,0.0,9.0,0.0,"Peach, raw","Đào, tươi",1,crawled,1.0,peach_raw,False,role_fiber
VDD,5017,"Đu đủ chín, tươi","Papaya ripe, raw",Quả chín,Ripe fruit,38.0,1.0,0.11,8.19,55.79,265.0,54.0,40.0,2.6,0.1,4.3,0.0,8.0,0.0,"Papaya ripe, raw","Đu đủ chín, tươi",1,crawled,1.0,papaya_ripe_raw,False,role_fiber
VDD,5018,"Gioi, tươi","Ohia; Malaya roseapple, raw",Quả chín,Ripe fruit,27.0,0.4,0.0,6.4,0.0,0.0,30.0,12.0,0.5,0.06,0.0,0.0,5.0,0.0,"Ohia; Malaya roseapple, raw","Gioi, tươi",1,crawled,1.0,ohia_malaya_roseapple_raw,False,role_fiber
VDD,5019,"Hồng bì, tươi","Wampee, Chinese; Wampi, raw",Quả chín,Ripe fruit,44.0,1.4,0.0,9.6,0.0,0.0,24.0,48.0,0.4,0.0,0.0,0.0,0.0,0.0,"Wampee, Chinese; Wampi, raw","Hồng bì, tươi",1,crawled,1.0,wampee_chinese_wampi_raw,False,role_fiber
VDD,5020,"Hồng đỏ, tươi","Persimmon kaki soft type, ripe, raw",Quả chín,Ripe fruit,38.0,0.7,0.1,8.6,81.38,253.0,16.0,10.0,0.2,0.19,4.3,0.0,9.0,0.0,"Persimmon kaki soft type, ripe, raw","Hồng đỏ, tươi",1,crawled,1.0,persimmon_kaki_soft_type_ripe_raw,False,role_fiber
VDD,5021,"Hồng ngâm, tươi","Persimmon kaki, Hard-type, ripe, raw",Quả chín,Ripe fruit,48.0,0.9,0.0,11.1,134.58,1615.0,16.0,10.0,0.2,0.22,2.6,0.0,0.0,0.0,"Persimmon kaki, Hard-type, ripe, raw","Hồng ngâm, tươi",1,crawled,1.0,persimmon_kaki_hard_type_ripe_raw,False,role_fiber
VDD,5022,"Hồng xiêm, tươi","Sapodilla, sapota ponderosa, raw",Quả chín,Ripe fruit,58.0,0.5,0.7,12.5,0.0,0.0,8.0,52.0,2.3,0.1,12.0,0.0,12.0,0.0,"Sapodilla, sapota ponderosa, raw","Hồng xiêm, tươi",1,crawled,1.0,sapodilla_sapota_ponderosa_raw,False,role_fiber
VDD,5023,"Lê, tươi","Pear, raw",Quả chín,Ripe fruit,48.0,0.7,0.2,10.8,2.5,27.0,4.0,19.0,2.3,0.13,5.0,0.0,7.0,0.0,"Pear, raw","Lê, tươi",1,crawled,1.0,pear_raw,False,role_fiber
VDD,5024,"Lựu, tươi","Pome granate, raw",Quả chín,Ripe fruit,79.0,0.6,0.15,18.85,5.42,40.0,6.0,13.0,0.7,0.12,3.0,0.0,3.0,0.0,"Pome granate, raw","Lựu, tươi",1,crawled,1.0,pome_granate_raw,False,role_fiber
VDD,5025,"Mãng cầu xiêm, tươi","Soursop, raw",Quả chín,Ripe fruit,58.0,1.8,0.23,12.6,0.0,0.0,19.2,38.1,0.7,0.0,4.0,0.0,18.0,0.0,"Soursop, raw","Mãng cầu xiêm, tươi",1,crawled,1.0,soursop_raw,False,role_fiber
VDD,5026,"Mắc coọc, tươi","Wild Himalayan pear, raw",Quả chín,Ripe fruit,24.0,0.2,0.0,5.7,0.0,0.0,2.0,32.0,0.6,0.0,0.0,0.0,0.0,0.0,"Wild Himalayan pear, raw","Mắc coọc, tươi",1,crawled,1.0,wild_himalayan_pear_raw,False,role_fiber
VDD,5027,"Mận tím, tươi","Japanese plum, raw",Quả chín,Ripe fruit,23.0,0.6,0.2,4.6,138.71,1633.0,3.0,28.0,0.4,0.1,0.0,0.0,7.0,0.0,"Japanese plum, raw","Mận tím, tươi",1,crawled,1.0,japanese_plum_raw,False,role_fiber
VDD,5028,"Mít dai, tươi","Jackfruit, mature, raw",Quả chín,Ripe fruit,54.0,0.6,0.19,12.41,15.0,180.0,5.0,21.0,0.4,0.67,2.5,0.0,37.0,0.0,"Jackfruit, mature, raw","Mít dai, tươi",1,crawled,1.0,jackfruit_mature_raw,False,role_fiber
VDD,5029,Mít khô,"Jackfruit, dried",Quả chín,Ripe fruit,286.0,2.9,0.0,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Jackfruit, dried",Mít khô,1,crawled,1.0,jackfruit_dried,False,"is_dried,role_fiber"
VDD,5030,"Mít mật , tươi","Jackfruit, sweet type, raw",Quả chín,Ripe fruit,67.0,1.5,0.0,15.2,6.67,80.0,5.0,21.0,0.4,0.0,0.0,0.0,0.0,0.0,"Jackfruit, sweet type, raw","Mít mật , tươi",1,crawled,1.0,jackfruit_sweet_type_raw,False,role_fiber
VDD,5031,"Mơ, tươi","Apricot, raw",Quả chín,Ripe fruit,50.0,0.9,0.27,11.03,212.83,2554.0,7.0,28.0,2.1,0.2,1.0,0.0,10.0,0.0,"Apricot, raw","Mơ, tươi",1,crawled,1.0,apricot_raw,False,role_fiber
VDD,5032,"Mơ, khô","Apricot, dried",Quả chín,Ripe fruit,290.0,3.0,1.1,66.9,180.25,2163.0,5.0,62.0,4.5,0.39,10.0,0.0,32.0,0.0,"Apricot, dried","Mơ, khô",1,crawled,1.0,apricot_dried,False,"is_dried,role_fiber"
VDD,5033,"Muỗm, quéo, tươi","Mango, common; Indian mango, unripe, raw",Quả chín,Ripe fruit,69.0,0.6,0.4,15.7,158.75,1905.0,60.0,4.0,0.2,0.0,0.0,0.0,0.0,0.0,"Mango, common; Indian mango, unripe, raw","Muỗm, quéo, tươi",1,crawled,1.0,mango_common_indian_mango_unripe_raw,False,role_fiber
VDD,5034,"Na, tươi","Sugar apple, sweetsop, raw",Quả chín,Ripe fruit,69.0,1.6,0.2,15.1,0.0,0.0,36.0,35.0,0.6,0.21,22.3,0.0,21.0,0.0,"Sugar apple, sweetsop, raw","Na, tươi",1,crawled,1.0,sugar_apple_sweetsop_raw,False,role_fiber
VDD,5035,"Nhãn, tươi ","Longan, raw",Quả chín,Ripe fruit,52.0,0.9,0.0,12.0,0.0,0.0,58.0,21.0,0.4,0.29,25.5,0.0,10.0,0.0,"Longan, raw","Nhãn, tươi ",1,crawled,1.0,longan_raw,False,role_fiber
VDD,5036,"Nhãn, khô","Longan, dried",Quả chín,Ripe fruit,292.0,4.3,0.5,67.6,0.0,0.0,34.0,32.0,4.4,0.0,0.0,0.0,46.0,0.0,"Longan, dried","Nhãn, khô",1,crawled,1.0,longan_dried,False,"is_dried,role_fiber"
VDD,5037,"Nho ngọt, tươi","Grape, European, sweet, raw",Quả chín,Ripe fruit,71.0,0.4,0.11,16.99,3.29,39.0,3.0,17.0,0.6,0.07,2.0,0.0,7.0,0.0,"Grape, European, sweet, raw","Nho ngọt, tươi",1,crawled,1.0,grape_european_sweet_raw,False,role_fiber
VDD,5038,"Nho ta (nho chua), tươi","Grape fruit, wild, raw",Quả chín,Ripe fruit,24.0,0.4,0.0,5.5,1.25,15.0,45.0,40.0,1.4,0.17,11.4,0.0,15.0,0.0,"Grape fruit, wild, raw","Nho ta (nho chua), tươi",1,crawled,1.0,grape_fruit_wild_raw,False,role_fiber
VDD,5039,"Nhót, tươi","Silver berry, raw",Quả chín,Ripe fruit,22.0,1.2,0.0,4.4,0.0,0.0,0.0,27.0,0.2,0.0,0.0,0.0,0.0,0.0,"Silver berry, raw","Nhót, tươi",1,crawled,1.0,silver_berry_raw,False,role_fiber
VDD,5040,"Ổi, quả chín, tươi","Guava, common, raw",Quả chín,Ripe fruit,61.0,0.6,0.76,12.94,31.17,374.0,62.0,10.0,1.3,2.4,4.0,0.0,22.0,0.0,"Guava, common, raw","Ổi, quả chín, tươi",1,crawled,1.0,guava_common_raw,False,role_fiber
